datetime,open,high,low,close,volume
2021-09-03,153.75999,154.63000,153.09000,154.30000,57808700
2021-09-07,154.97000,157.25999,154.39000,156.69000,82278300
2021-09-08,156.98000,157.03999,153.98000,155.11000,74420200
2021-09-09,155.49001,156.11000,153.95000,154.07001,57305700
2021-09-10,155.00000,155.48000,148.70000,148.97000,140893200
2021-09-13,150.63000,151.42000,148.75000,149.55000,102404300
2021-09-14,150.35001,151.07001,146.91000,148.12000,109296300
2021-09-15,148.56000,149.44000,146.37000,149.03000,83281300
2021-09-16,148.44000,148.97000,147.22000,148.78999,68034100
2021-09-17,148.82001,148.82001,145.75999,146.06000,129868800
2021-09-20,143.80000,144.84000,141.27000,142.94000,123478900
2021-09-21,143.92999,144.60001,142.78000,143.42999,75834000
2021-09-22,144.45000,146.42999,143.70000,145.85001,76404300
2021-09-23,146.64999,147.08000,145.64000,146.83000,64838200
2021-09-24,145.66000,147.47000,145.56000,146.92000,53477900
2021-09-27,145.47000,145.96001,143.82001,145.37000,74150700
2021-09-28,143.25000,144.75000,141.69000,141.91000,108972300
2021-09-29,142.47000,144.45000,142.03000,142.83000,74602000
2021-09-30,143.66000,144.38000,141.28000,141.50000,89056700
2021-10-01,141.89999,142.92000,139.11000,142.64999,94639600
2021-10-04,141.75999,142.21001,138.27000,139.14000,98322000
2021-10-05,139.49001,142.24001,139.36000,141.11000,80861100
2021-10-06,139.47000,142.14999,138.37000,142.00000,83221100
2021-10-07,143.06000,144.22000,142.72000,143.28999,61732700
2021-10-08,144.03000,144.17999,142.56000,142.89999,58773200
2021-10-11,142.27000,144.81000,141.81000,142.81000,64452200
2021-10-12,143.23000,143.25000,141.03999,141.50999,73035900
2021-10-13,141.24001,141.39999,139.20000,140.91000,78762700
2021-10-14,142.11000,143.88000,141.50999,143.75999,69907100
2021-10-15,143.77000,144.89999,143.50999,144.84000,67940300
2021-10-18,143.45000,146.84000,143.16000,146.55000,85589200
2021-10-19,147.00999,149.17000,146.55000,148.75999,76378900
2021-10-20,148.70000,149.75000,148.12000,149.25999,58418800
2021-10-21,148.81000,149.64000,147.87000,149.48000,61421000
2021-10-22,149.69000,150.17999,148.64000,148.69000,58883400
2021-10-25,148.67999,149.37000,147.62000,148.64000,50720600
2021-10-26,149.33000,150.84000,149.00999,149.32001,60893400
2021-10-27,149.36000,149.73000,148.49001,148.85001,56094900
2021-10-28,149.82001,153.17000,149.72000,152.57001,100077900
2021-10-29,147.22000,149.94000,146.41000,149.80000,124953200
2021-11-01,148.99001,149.70000,147.80000,148.96001,74588300
2021-11-02,148.66000,151.57001,148.64999,150.02000,69122000
2021-11-03,150.39000,151.97000,149.82001,151.49001,54511500
2021-11-04,151.58000,152.42999,150.64000,150.96001,60394600
2021-11-05,151.89000,152.20000,150.06000,151.28000,65463900
2021-11-08,151.41000,151.57001,150.16000,150.44000,55020900
2021-11-09,150.20000,151.42999,150.06000,150.81000,56787900
2021-11-10,150.02000,150.13000,147.85001,147.92000,65187100
2021-11-11,148.96001,149.42999,147.67999,147.87000,41000000
2021-11-12,148.42999,150.39999,147.48000,149.99001,63804000
2021-11-15,150.37000,151.88000,149.42999,150.00000,59222800
2021-11-16,149.94000,151.49001,149.34000,151.00000,59256200
2021-11-17,151.00000,155.00000,150.99001,153.49001,88807000
2021-11-18,153.71001,158.67000,153.05000,157.87000,137827700
2021-11-19,157.64999,161.02000,156.53000,160.55000,117305600
2021-11-22,161.67999,165.70000,161.00000,161.02000,117467900
2021-11-23,161.12000,161.80000,159.06000,161.41000,96041900
2021-11-24,160.75000,162.14000,159.64000,161.94000,69463600
2021-11-26,159.57001,160.45000,156.36000,156.81000,76959800
2021-11-29,159.37000,161.19000,158.78999,160.24001,88748200
2021-11-30,159.99001,165.52000,159.92000,165.30000,174048100
2021-12-01,167.48000,170.30000,164.53000,164.77000,152052500
2021-12-02,158.74001,164.20000,157.80000,163.75999,136739200
2021-12-03,164.02000,164.96001,159.72000,161.84000,118023100
2021-12-06,164.28999,167.88000,164.28000,165.32001,107497000
2021-12-07,169.08000,171.58000,168.34000,171.17999,120405400
2021-12-08,172.13000,175.96001,170.70000,175.08000,116998900
2021-12-09,174.91000,176.75000,173.92000,174.56000,108923700
2021-12-10,175.21001,179.63000,174.69000,179.45000,115402700
2021-12-13,181.12000,182.13000,175.53000,175.74001,153237000
2021-12-14,175.25000,177.74001,172.21001,174.33000,139380400
2021-12-15,175.11000,179.50000,172.31000,179.30000,131063300
2021-12-16,179.28000,181.14000,170.75000,172.25999,150185800
2021-12-17,169.92999,173.47000,169.69000,171.14000,195432700
2021-12-20,168.28000,170.58000,167.46001,169.75000,107499100
2021-12-21,171.56000,173.20000,169.12000,172.99001,91185900
2021-12-22,173.03999,175.86000,172.14999,175.64000,92135300
2021-12-23,175.85001,176.85001,175.27000,176.28000,68356600
2021-12-27,177.09000,180.42000,177.07001,180.33000,74919600
2021-12-28,180.16000,181.33000,178.53000,179.28999,79144300
2021-12-29,179.33000,180.63000,178.14000,179.38000,62348900
2021-12-30,179.47000,180.57001,178.09000,178.20000,59773000
2021-12-31,178.09000,179.23000,177.25999,177.57001,64062300
2022-01-03,177.83000,182.88000,177.71001,182.00999,104487900
2022-01-04,182.63000,182.94000,179.12000,179.70000,99310400
2022-01-05,179.61000,180.17000,174.64000,174.92000,94537600
2022-01-06,172.70000,175.30000,171.64000,172.00000,96904000
2022-01-07,172.89000,174.14000,171.03000,172.17000,86709100
2022-01-10,169.08000,172.50000,168.17000,172.19000,106765600
2022-01-11,172.32001,175.17999,170.82001,175.08000,76138300
2022-01-12,176.12000,177.17999,174.82001,175.53000,74805200
2022-01-13,175.78000,176.62000,171.78999,172.19000,84505800
2022-01-14,171.34000,173.78000,171.09000,173.07001,80440800
2022-01-18,171.50999,172.53999,169.41000,169.80000,90956700
2022-01-19,170.00000,171.08000,165.94000,166.23000,94815000
2022-01-20,166.98000,169.67999,164.17999,164.50999,91420500
2022-01-21,164.42000,166.33000,162.30000,162.41000,122848900
2022-01-24,160.02000,162.30000,154.70000,161.62000,162294600
2022-01-25,158.98000,162.75999,157.02000,159.78000,115798400
2022-01-26,163.50000,164.39000,157.82001,159.69000,108275300
2022-01-27,162.45000,163.84000,158.28000,159.22000,121954600
2022-01-28,165.71001,170.35001,162.80000,170.33000,179935700
2022-01-31,170.16000,175.00000,169.50999,174.78000,115541600
2022-02-01,174.00999,174.84000,172.31000,174.61000,86213900
2022-02-02,174.75000,175.88000,173.33000,175.84000,84914300
2022-02-03,174.48000,176.24001,172.12000,172.89999,89418100
2022-02-04,171.67999,174.10001,170.67999,172.39000,82465400
2022-02-07,172.86000,173.95000,170.95000,171.66000,77251200
2022-02-08,171.73000,175.35001,171.42999,174.83000,74829200
2022-02-09,176.05000,176.64999,174.89999,176.28000,71285000
2022-02-10,174.14000,175.48000,171.55000,172.12000,90865900
2022-02-11,172.33000,173.08000,168.03999,168.64000,98670700
2022-02-14,167.37000,169.58000,166.56000,168.88000,86185500
2022-02-15,170.97000,172.95000,170.25000,172.78999,62527400
2022-02-16,171.85001,173.34000,170.05000,172.55000,61177400
2022-02-17,171.03000,171.91000,168.47000,168.88000,69589300
2022-02-18,169.82001,170.53999,166.19000,167.30000,82772700
2022-02-22,164.98000,166.69000,162.14999,164.32001,91162800
2022-02-23,165.53999,166.14999,159.75000,160.07001,90009200
2022-02-24,152.58000,162.85001,152.00000,162.74001,141147500
2022-02-25,163.84000,165.12000,160.87000,164.85001,91974200
2022-02-28,163.06000,165.42000,162.42999,165.12000,95056600
2022-03-01,164.70000,166.60001,161.97000,163.20000,83474400
2022-03-02,164.39000,167.36000,162.95000,166.56000,79724800
2022-03-03,168.47000,168.91000,165.55000,166.23000,76678400
2022-03-04,164.49001,165.55000,162.10001,163.17000,83737200
2022-03-07,163.36000,165.02000,159.03999,159.30000,96418800
2022-03-08,158.82001,162.88000,155.80000,157.44000,131148300
2022-03-09,161.48000,163.41000,159.41000,162.95000,91454900
2022-03-10,160.20000,160.39000,155.98000,158.52000,105342000
2022-03-11,158.92999,159.28000,154.50000,154.73000,96970100
2022-03-14,151.45000,154.12000,150.10001,150.62000,108732100
2022-03-15,150.89999,155.57001,150.38000,155.09000,92964300
2022-03-16,157.05000,160.00000,154.46001,159.59000,102300200
2022-03-17,158.61000,161.00000,157.63000,160.62000,75615400
2022-03-18,160.50999,164.48000,159.75999,163.98000,123511700
2022-03-21,163.50999,166.35001,163.00999,165.38000,95811400
2022-03-22,165.50999,169.42000,164.91000,168.82001,81532000
2022-03-23,167.99001,172.64000,167.64999,170.21001,98062700
2022-03-24,171.06000,174.14000,170.21001,174.07001,90131400
2022-03-25,173.88000,175.28000,172.75000,174.72000,80546200
2022-03-28,172.17000,175.73000,172.00000,175.60001,90371900
2022-03-29,176.69000,179.00999,176.34000,178.96001,100589400
2022-03-30,178.55000,179.61000,176.70000,177.77000,92633200
2022-03-31,177.84000,178.03000,174.39999,174.61000,103049300
2022-04-01,174.03000,174.88000,171.94000,174.31000,78751300
